"URL de départ";"Fréquence";"Profondeur";"Typologie";"Type d'élections";"Niveau géographique";"Parti";"Candidat";"Autres mots clés";"Historique des URL"
"http://www.sociopros.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"national";"Autre";;;
"http://www.soissonbourgogne2004.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Bourgogne";"UMP";;;
"http://www.somme2004.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Picardie";"PS";;;
"http://www.sophianet.com";"Une seule fois";"non disponible";;"régionales";"PACA";;;;
"http://www.sourisverte.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"Les Verts";;;
"http://www.sourisverte.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"Les Verts";;;
"http://www.souverainete.org";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";"Parti Souverainiste";;;
"http://www.souverainete-france.org";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";;;;
"http://www.souverainisme.org";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";"Parti Souverainiste";;;
"http://www.spontane.org";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Rhône-Alpes";;;;
"http://www.sudest.europesocialiste.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"Sud-Est (Corse, Provence-Alpes-Côte-d'Azur, Rhône-Alpes)";"PS";"Rocard Michel";;
"http://www.sudouest.europesocialiste.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"Sud-Ouest (Aquitaine, Languedoc-Roussillon, Midi-Pyrénées)";"PS";"Arif Kader";;
"http://www.sulidarita.com";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Corse";"Parti régionaux";;;
"http://www.sulidarita.com";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Corse";"Parti régionaux";;;
"http://www.teagauche.org";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Bretagne";"Autre";;;
"http://www.teagauche.org";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"Bretagne";"Autre";;;
"http://www.tehonoetau.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"DOM-TOM";"Parti régionaux";;;
"http://www.tehonoetau.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"DOM-TOM";"Parti régionaux";;;
"http://www.temps-reels.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"PS";;;
"http://www.temps-reels.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"PS";;;
"http://www.terra-economica.info";"Avant scrutin et après scrutin";"non disponible";"Annuaires, observatoires et analyses";"européennes";"national";;;;
"http://www.tns-sofres.com/etudes/pol/050204_baroreg_r.htm";"Une seule fois";"non disponible";"Annuaires, observatoires et analyses";"régionales";"national";;;;
"http://www.tns-sofres.com/etudes/pol/140204_paca_r.htm";"Une seule fois";"non disponible";"Annuaires, observatoires et analyses";"régionales";"PACA";;;;
"http://www.tns-sofres.com/etudes/pol/220104_baroreg_r.htm";"Une seule fois";"non disponible";"Annuaires, observatoires et analyses";"régionales";"national";;;;
"http://www.tomirail.net";"Une seule fois";"non disponible";"Associations, syndicats et autres organisations";"régionales";"Midi-Pyrénées";;;;
"http://www.toutnancy.com/lesvertsreunion";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"DOM-TOM";"Les Verts";"Urban Isabelle";;
"http://www.u-blog.net/antoineancelet";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Rhône-Alpes";;;;
"http://www.u-blog.net/antoineancelet";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Rhône-Alpes";;;;
"http://www.u-blog.net/europeennes2004PRG";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"Ouest (Bretagne, Pays-de-la-Loire, Poitou-Charentes)";"PRG";"Le Guen Jo";;
"http://www.u-blog.net/hubregionales2004";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/iledefrancenumerique";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Île-de-France";"UDF";;;
"http://www.u-blog.net/JeunesPopulairesBethunois";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Nord Pas de Calais";;;;
"http://www.u-blog.net/jfcope";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Île-de-France";"UMP";"Copé Jean-François";;
"http://www.u-blog.net/LeprogrammepolitiquedeJL";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/lespartisans";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"PRG";;;
"http://www.u-blog.net/liberte";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/liberte";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.u-blog.net/lucienbatard";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Île-de-France";"PS";"Batard Lucien";;
"http://www.u-blog.net/martinique2010";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"DOM-TOM";;;;
"http://www.u-blog.net/momo786";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.u-blog.net/partilibre";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/politique";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/politique";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.u-blog.net/regionales2004";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Île-de-France";;;;
"http://www.u-blog.net/renaudlabes";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Île-de-France";;;;
"http://www.u-blog.net/sciencepolitiquenet";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/sdj";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Associations, syndicats et autres organisations";"régionales";"national";"PS";;;
"http://www.u-blog.net/sdj";"Avant scrutin et après scrutin";"non disponible";"Associations, syndicats et autres organisations";"européennes";"national";"PS";;;
"http://www.u-blog.net/thoreau";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des candidats en campagne";"régionales";"Île-de-France";"UMP";;;
"http://www.u-blog.net/ump";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"national";;;;
"http://www.u-blog.net/ump";"Avant scrutin et après scrutin";"non disponible";;"européennes";"national";;;;
"http://www.u-blog.net/umpboulogne";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des candidats en campagne";"régionales";"Nord Pas de Calais";"UMP";;;
"http://www.u-blog.net/uneautredroiteenpicardie";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Picardie";;;;
"http://www.u-blog.net/venture";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";;"régionales";"Île-de-France";;;;
"http://www.u-blog.net/venture";"Avant scrutin et après scrutin";"non disponible";;"européennes";"Île-de-France";;;;
"http://www.udb-bzh.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"Parti régionaux";;;
"http://www.udb-bzh.net";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"Parti régionaux";;;
"http://www.udf.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"UDF";;;
"http://www.udf.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"UDF";;;
"http://www.udf13.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"UDF";;;
"http://www.udf13.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"UDF";;;
"http://www.udf24.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Aquitaine";"UDF";;;
"http://www.udf24.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Aquitaine";"UDF";;;
"http://www.udf29.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"UDF";;;
"http://www.udf29.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"UDF";;;
"http://www.udf34.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Languedoc-Roussillon";"UDF";;;
"http://www.udf34.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Languedoc-Roussillon";"UDF";;;
"http://www.udf35.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Bretagne";"UDF";;;
"http://www.udf35.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Bretagne";"UDF";;;
"http://www.udf74.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Rhône-Alpes";"UDF";;;
"http://www.udf74.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Rhône-Alpes";"UDF";;;
"http://www.udf77.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"UDF";;;
"http://www.udf77.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"UDF";"Santini André";;
"http://www.udf78.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"UDF";;;
"http://www.udf78.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"UDF";;;
"http://www.udf80.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Picardie";"UDF";"Robien Gilles de";;
"http://www.udf80.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Picardie";"UDF";"Robien Gilles de";;
"http://www.udf83.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"UDF";;;
"http://www.udf83.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"UDF";;;
"http://www.udf91.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"UDF";;;
"http://www.udf91.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"UDF";;;
"http://www.udf-aix.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"PACA";"UDF";;;
"http://www.udf-aix.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"PACA";"UDF";;;
"http://www.udfcatalane.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Languedoc-Roussillon";"UDF";;;
"http://www.udfcatalane.com";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Languedoc-Roussillon";"UDF";;;
"http://www.udf-europe.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"national";"UDF";;;
"http://www.udf-regionalesca2004.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Champagne-Ardenne";"UDF";"Courson Charles de";;
"http://www.ufcn.org";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";"Autre";;;
"http://www.ufcn.org";"Avant scrutin et après scrutin";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";"Autre";;;
"http://www.ump.assemblee-nationale.fr";"avant le 1er tour, entre les 2 tours, après le 2e tour";"non disponible";"Sites des formations politiques";"régionales";"national";"UMP";;;
"http://www.u-m-p.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"national";"UMP";;;
"http://www.u-m-p.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"national";"UMP";;;
"http://www.u-m-p.org/regional";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"national";"UMP";;;
"http://www.ump-elections2004.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"national";"UMP";;;
"http://www.ump-europeennes2004.org";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"national";"UMP";;;
"http://www.ump-vlb.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"régionales";"Île-de-France";;;;
"http://www.ump-vlb.org";"Hebdomadaire";"non disponible";"Sites des formations politiques";"européennes";"Île-de-France";;;;
"http://www.uneambitionpourlelimousin.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Limousin";"Union Gauche";"Denanot Jean-Paul";;
"http://www.uneambitionpourlelimousin.com/bienvenue.html";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Limousin";"Union Gauche";"Denanot Jean-Paul";;
"http://www.uniondesvictimesdeletat.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"PACA";"Autre";;;
"http://www.uniondesvictimesdeletat.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"européennes";"PACA";"Autre";;;
"http://www.unione-naziunale.com";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Corse";"Parti régionaux";;;
"http://www.union-toute.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Languedoc-Roussillon";"Union Gauche";"Frêche Georges";;
"http://www.unispourlanormandie.net";"Hebdomadaire";"non disponible";"Sites des candidats en campagne";"régionales";"Haute-Normandie";"UMP";;;
